index,type,time,value_msat,value_sat,value_msat_total,value_sat_total,action,sender,app,message,podcast,episode,remote_podcast,remote_episode,custom_key,custom_value
138565,sent,"2025-07-01T23:21:18+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138564,sent,"2025-07-01T23:21:18+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138563,sent,"2025-07-01T23:21:18+00:00",5000,5,100000,100,2,"ChadF","CurioCaster","Boost","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138562,sent,"2025-07-01T23:21:18+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138559,sent,"2025-07-01T23:10:17+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Claude is retarded...","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138558,sent,"2025-07-01T23:10:12+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Claude is retarded...","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138556,sent,"2025-07-01T23:10:12+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Claude is retarded...","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138555,sent,"2025-07-01T23:10:12+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Claude is retarded...","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138554,sent,"2025-07-01T23:10:12+00:00",5000,5,100000,100,2,"ChadF","CurioCaster","Claude is retarded...","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138553,sent,"2025-07-01T23:01:13+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138551,sent,"2025-07-01T23:01:12+00:00",5000,5,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138550,sent,"2025-07-01T23:01:12+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138548,sent,"2025-07-01T23:01:12+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138547,sent,"2025-07-01T23:01:12+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138545,sent,"2025-07-01T22:54:43+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138544,sent,"2025-07-01T22:54:43+00:00",5000,5,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138543,sent,"2025-07-01T22:54:43+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138542,sent,"2025-07-01T22:54:42+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138541,sent,"2025-07-01T22:54:42+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138538,sent,"2025-07-01T22:50:44+00:00",5000,5,100000,100,2,"ChadF","CurioCaster","Boost!!!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138537,sent,"2025-07-01T22:50:44+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!!!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138535,sent,"2025-07-01T22:50:44+00:00",44000,44,100000,100,2,"ChadF","CurioCaster","Boost!!!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138534,sent,"2025-07-01T22:50:44+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!!!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138533,sent,"2025-07-01T22:50:44+00:00",1000,0,100000,100,2,"ChadF","CurioCaster","Boost!!!","Bowl After Bowl","Episode 391 ★ Pass Puff Service","","","",""
138531,sent,"2025-07-01T20:23:30+00:00",1000,0,100000,100,2,"ChadF","Podverse","Bob Laser 🤣","Our Big Dumb Mouth","OBDM1305 - Don't Mess with Zohran | MH370 Crashout | Ric Fla","","","",""
138530,sent,"2025-07-01T20:23:28+00:00",4000,4,100000,100,2,"ChadF","Podverse","Bob Laser 🤣","Our Big Dumb Mouth","OBDM1305 - Don't Mess with Zohran | MH370 Crashout | Ric Fla","","","",""
138529,sent,"2025-07-01T20:23:27+00:00",95000,95,100000,100,2,"ChadF","Podverse","Bob Laser 🤣","Our Big Dumb Mouth","OBDM1305 - Don't Mess with Zohran | MH370 Crashout | Ric Fla","","","",""
138528,sent,"2025-07-01T19:55:15+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Our Big Dumb Mouth","OBDM1305 - Don't Mess with Zohran | MH370 Crashout | Ric Fla","","","",""
138524,sent,"2025-07-01T19:16:25+00:00",1000,0,100000,100,2,"anonymous","CurioCaster","","Opt Out","Making Bitcoin dev great at Bitcoin++ w/ Nifty Nei","","","",""
138523,sent,"2025-07-01T19:16:25+00:00",1000,0,100000,100,2,"anonymous","CurioCaster","","Opt Out","Making Bitcoin dev great at Bitcoin++ w/ Nifty Nei","","","",""
138522,sent,"2025-07-01T19:16:25+00:00",5000,5,100000,100,2,"anonymous","CurioCaster","","Opt Out","Making Bitcoin dev great at Bitcoin++ w/ Nifty Nei","","","",""
138520,sent,"2025-07-01T18:32:20+00:00",3000,3,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138519,sent,"2025-07-01T18:32:18+00:00",17000,17,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138516,sent,"2025-07-01T18:32:14+00:00",167000,167,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138515,sent,"2025-07-01T18:32:14+00:00",17000,17,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138514,sent,"2025-07-01T18:32:14+00:00",3000,3,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138512,sent,"2025-07-01T18:32:14+00:00",30000,30,333000,333,2,"anonymous","CurioCaster","Can't get anything pass me Max and UGM crew.","Ungovernable Misfits","TESTING AAC","","","",""
138510,sent,"2025-07-01T15:02:11+00:00",5000,5,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138509,sent,"2025-07-01T15:02:09+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138508,sent,"2025-07-01T15:02:06+00:00",90000,90,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138507,sent,"2025-07-01T15:00:46+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Every time a new surprise","It's time","",""
138505,sent,"2025-07-01T15:00:45+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Every time a new surprise","It's time","",""
138504,sent,"2025-07-01T14:58:49+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Closer to Somewhere","Closer to Somewhere","",""
138503,sent,"2025-07-01T14:58:44+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Closer to Somewhere","Closer to Somewhere","",""
138502,sent,"2025-07-01T14:58:33+00:00",2000,2,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Closer to Somewhere","Closer to Somewhere","",""
138501,sent,"2025-07-01T14:58:31+00:00",91000,91,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Closer to Somewhere","Closer to Somewhere","",""
138500,sent,"2025-07-01T14:58:30+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Closer to Somewhere","Closer to Somewhere","",""
138499,sent,"2025-07-01T14:55:21+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Years Later","Something Real","",""
138498,sent,"2025-07-01T14:55:19+00:00",94000,94,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Years Later","Something Real","",""
138497,sent,"2025-07-01T14:55:18+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Years Later","Something Real","",""
138495,sent,"2025-07-01T14:48:21+00:00",5000,5,100000,100,2,"ChadF","LN Beats","If this is the last show for awhile then who's going to read my BOOOST!!! Just kidding thanks for all the great episodes Kevin and introducing me to some great new tunes and bands.","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138494,sent,"2025-07-01T14:48:20+00:00",4000,4,100000,100,2,"ChadF","LN Beats","If this is the last show for awhile then who's going to read my BOOOST!!! Just kidding thanks for all the great episodes Kevin and introducing me to some great new tunes and bands.","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138493,sent,"2025-07-01T14:48:16+00:00",90000,90,100000,100,2,"ChadF","LN Beats","If this is the last show for awhile then who's going to read my BOOOST!!! Just kidding thanks for all the great episodes Kevin and introducing me to some great new tunes and bands.","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138492,sent,"2025-07-01T14:46:36+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138491,sent,"2025-07-01T14:46:34+00:00",74000,74,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138490,sent,"2025-07-01T14:46:32+00:00",19000,19,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138489,sent,"2025-07-01T14:46:21+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138488,sent,"2025-07-01T14:46:19+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138487,sent,"2025-07-01T14:45:59+00:00",1000,0,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138486,sent,"2025-07-01T14:45:57+00:00",1000,0,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138485,sent,"2025-07-01T14:45:54+00:00",15000,15,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138484,sent,"2025-07-01T14:45:52+00:00",248000,248,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138483,sent,"2025-07-01T14:45:50+00:00",63000,63,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138482,sent,"2025-07-01T14:45:40+00:00",3000,3,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138481,sent,"2025-07-01T14:45:39+00:00",3000,3,333000,333,2,"ChadF","LN Beats","I'm becoming a huge fan Nathan after seeing you play the Into the ValueVerse show that NMNU did. ","Sats and Sounds","Episode 100 - 2025-06-30","Oh My-On the Shelf","Oh My","",""
138480,sent,"2025-07-01T14:42:40+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","I Need Your Love","I Need Your Love","",""
138479,sent,"2025-07-01T14:42:39+00:00",94000,94,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","I Need Your Love","I Need Your Love","",""
138478,sent,"2025-07-01T14:42:37+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","I Need Your Love","I Need Your Love","",""
138477,sent,"2025-07-01T14:39:35+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Never Attained Anything","Never Attained Anything","",""
138476,sent,"2025-07-01T14:39:33+00:00",94000,94,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Never Attained Anything","Never Attained Anything","",""
138475,sent,"2025-07-01T14:39:32+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Never Attained Anything","Never Attained Anything","",""
138474,sent,"2025-07-01T14:32:00+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","You Should Waste It","You Should Waste It","",""
138473,sent,"2025-07-01T14:31:59+00:00",94000,94,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","You Should Waste It","You Should Waste It","",""
138472,sent,"2025-07-01T14:31:58+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","You Should Waste It","You Should Waste It","",""
138471,sent,"2025-07-01T14:29:16+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Bad Idea Generator","Bad Idea Generator","",""
138470,sent,"2025-07-01T14:29:15+00:00",94000,94,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Bad Idea Generator","Bad Idea Generator","",""
138469,sent,"2025-07-01T14:29:13+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Bad Idea Generator","Bad Idea Generator","",""
138468,sent,"2025-07-01T14:27:06+00:00",4000,4,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Don't Get Me Started","Don't Get Me Started","",""
138466,sent,"2025-07-01T14:27:05+00:00",1000,0,100000,100,2,"ChadF","LN Beats","","Sats and Sounds","Episode 100 - 2025-06-30","Don't Get Me Started","Don't Get Me Started","",""
138464,sent,"2025-07-01T14:22:17+00:00",50000,50,1000000,1000,2,"ChadF","LN Beats","Congrats on episode 100 Kevin!","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138463,sent,"2025-07-01T14:22:16+00:00",40000,40,1000000,1000,2,"ChadF","LN Beats","Congrats on episode 100 Kevin!","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138462,sent,"2025-07-01T14:22:13+00:00",900000,900,1000000,1000,2,"ChadF","LN Beats","Congrats on episode 100 Kevin!","Sats and Sounds","Episode 100 - 2025-06-30","","","",""
138461,sent,"2025-07-01T12:38:29+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138460,sent,"2025-07-01T12:38:27+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138459,sent,"2025-07-01T12:36:57+00:00",26000,26,58000,58,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138458,sent,"2025-07-01T12:36:56+00:00",26000,26,58000,58,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138457,sent,"2025-07-01T12:35:02+00:00",21000,21,47000,47,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138456,sent,"2025-07-01T12:35:01+00:00",21000,21,47000,47,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138455,sent,"2025-07-01T12:34:26+00:00",21000,21,209000,209,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138454,sent,"2025-07-01T12:33:27+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138453,sent,"2025-07-01T12:33:26+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138452,sent,"2025-07-01T12:32:05+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138451,sent,"2025-07-01T12:31:56+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138450,sent,"2025-07-01T12:30:29+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138449,sent,"2025-07-01T12:30:27+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138448,sent,"2025-07-01T12:29:02+00:00",20000,20,44000,44,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138447,sent,"2025-07-01T12:28:56+00:00",20000,20,44000,44,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138446,sent,"2025-07-01T12:27:55+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138445,sent,"2025-07-01T12:27:48+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138444,sent,"2025-07-01T12:27:26+00:00",21000,21,210000,210,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138442,sent,"2025-07-01T12:26:14+00:00",100000,100,1000000,1000,2,"ChadF","Castamatic","Shoutout to Max and UGM for always talking about #freesamouri ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138441,sent,"2025-07-01T12:26:05+00:00",450000,450,1000000,1000,2,"ChadF","Castamatic","Shoutout to Max and UGM for always talking about #freesamouri ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138440,sent,"2025-07-01T12:26:04+00:00",450000,450,1000000,1000,2,"ChadF","Castamatic","Shoutout to Max and UGM for always talking about #freesamouri ","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138439,sent,"2025-07-01T12:25:57+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138438,sent,"2025-07-01T12:25:56+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138437,sent,"2025-07-01T12:24:33+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138436,sent,"2025-07-01T12:24:26+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138435,sent,"2025-07-01T12:22:57+00:00",25000,25,56000,56,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138434,sent,"2025-07-01T12:22:56+00:00",25000,25,56000,56,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138433,sent,"2025-07-01T12:21:05+00:00",22000,22,49000,49,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138432,sent,"2025-07-01T12:21:04+00:00",22000,22,49000,49,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138431,sent,"2025-07-01T12:20:26+00:00",21000,21,213000,213,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138430,sent,"2025-07-01T12:19:27+00:00",22000,22,48000,48,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138429,sent,"2025-07-01T12:19:26+00:00",22000,22,48000,48,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138427,sent,"2025-07-01T12:17:09+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138426,sent,"2025-07-01T12:17:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138425,sent,"2025-07-01T12:15:39+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138424,sent,"2025-07-01T12:15:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138423,sent,"2025-07-01T12:14:14+00:00",20000,20,44000,44,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138422,sent,"2025-07-01T12:14:07+00:00",20000,20,44000,44,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138421,sent,"2025-07-01T12:12:45+00:00",21000,21,210000,210,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138420,sent,"2025-07-01T12:12:38+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138419,sent,"2025-07-01T12:12:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138418,sent,"2025-07-01T12:11:15+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138417,sent,"2025-07-01T12:11:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138416,sent,"2025-07-01T12:09:38+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138415,sent,"2025-07-01T12:09:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138414,sent,"2025-07-01T12:08:09+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138413,sent,"2025-07-01T12:08:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138412,sent,"2025-07-01T12:06:39+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138411,sent,"2025-07-01T12:06:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138410,sent,"2025-07-01T12:05:37+00:00",21000,21,211000,211,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138409,sent,"2025-07-01T12:05:12+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138408,sent,"2025-07-01T12:05:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138407,sent,"2025-07-01T12:03:38+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138406,sent,"2025-07-01T12:03:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138405,sent,"2025-07-01T12:02:09+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138404,sent,"2025-07-01T12:02:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138403,sent,"2025-07-01T12:00:43+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138402,sent,"2025-07-01T12:00:37+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138401,sent,"2025-07-01T11:59:16+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138400,sent,"2025-07-01T11:59:07+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138399,sent,"2025-07-01T11:58:19+00:00",21000,21,209000,209,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138398,sent,"2025-07-01T11:57:20+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138397,sent,"2025-07-01T11:57:18+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138396,sent,"2025-07-01T11:55:50+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138395,sent,"2025-07-01T11:55:49+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138394,sent,"2025-07-01T11:54:20+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138393,sent,"2025-07-01T11:54:18+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138392,sent,"2025-07-01T11:52:51+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138391,sent,"2025-07-01T11:52:49+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138390,sent,"2025-07-01T11:52:34+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
138388,sent,"2025-07-01T11:51:18+00:00",20000,20,45000,45,1,"ChadF","Castamatic","","Rock Paper Bitcoin","68 - Ashigaru w/ jordan","","","",""
