index,type,time,value_msat,value_sat,value_msat_total,value_sat_total,action,sender,app,message,podcast,episode,remote_podcast,remote_episode,custom_key,custom_value
137875,sent,"2025-06-29T18:07:52+00:00",11000,11,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137874,sent,"2025-06-29T18:07:50+00:00",60000,60,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137873,sent,"2025-06-29T18:04:47+00:00",6000,6,333000,333,2,"ChadF","Podverse","#39 out of 40 on the charts! Let's go! ","Too Angry Cunts","You're Such A Dick","","","",""
137872,sent,"2025-06-29T18:04:34+00:00",6000,6,333000,333,2,"ChadF","Podverse","#39 out of 40 on the charts! Let's go! ","Too Angry Cunts","You're Such A Dick","","","",""
137871,sent,"2025-06-29T18:04:32+00:00",50000,50,333000,333,2,"ChadF","Podverse","#39 out of 40 on the charts! Let's go! ","Too Angry Cunts","You're Such A Dick","","","",""
137870,sent,"2025-06-29T18:04:28+00:00",269000,269,333000,333,2,"ChadF","Podverse","#39 out of 40 on the charts! Let's go! ","Too Angry Cunts","You're Such A Dick","","","",""
137869,sent,"2025-06-29T18:03:11+00:00",11000,11,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137868,sent,"2025-06-29T18:03:10+00:00",60000,60,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137867,sent,"2025-06-29T17:59:25+00:00",11000,11,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137866,sent,"2025-06-29T17:59:24+00:00",60000,60,2500,2,1,"ChadF","Podverse","","Too Angry Cunts","You're Such A Dick","","","",""
137865,sent,"2025-06-29T17:53:12+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137864,sent,"2025-06-29T17:49:32+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137863,sent,"2025-06-29T17:49:31+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137862,sent,"2025-06-29T17:45:58+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137861,sent,"2025-06-29T17:42:21+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137860,sent,"2025-06-29T17:42:19+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137859,sent,"2025-06-29T17:38:38+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137858,sent,"2025-06-29T17:34:57+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137857,sent,"2025-06-29T17:34:55+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137856,sent,"2025-06-29T17:31:16+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137855,sent,"2025-06-29T17:27:37+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137854,sent,"2025-06-29T17:27:35+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137853,sent,"2025-06-29T17:23:58+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137852,sent,"2025-06-29T17:20:20+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137851,sent,"2025-06-29T17:20:18+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137850,sent,"2025-06-29T17:16:37+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137849,sent,"2025-06-29T17:13:06+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137848,sent,"2025-06-29T17:13:04+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137847,sent,"2025-06-29T17:09:21+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137846,sent,"2025-06-29T17:05:40+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137845,sent,"2025-06-29T17:05:38+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137844,sent,"2025-06-29T17:01:52+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137843,sent,"2025-06-29T16:57:59+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137842,sent,"2025-06-29T16:57:57+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137841,sent,"2025-06-29T16:54:20+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137840,sent,"2025-06-29T16:50:48+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137839,sent,"2025-06-29T16:50:44+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137838,sent,"2025-06-29T16:47:01+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137837,sent,"2025-06-29T16:43:22+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137836,sent,"2025-06-29T16:43:19+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137835,sent,"2025-06-29T16:39:36+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137834,sent,"2025-06-29T16:36:04+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137833,sent,"2025-06-29T16:36:02+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137832,sent,"2025-06-29T16:32:27+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137830,sent,"2025-06-29T16:25:50+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137829,sent,"2025-06-29T16:22:19+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137828,sent,"2025-06-29T16:22:17+00:00",7000,7,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137827,sent,"2025-06-29T16:18:42+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137826,sent,"2025-06-29T16:15:12+00:00",71000,71,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137825,sent,"2025-06-29T16:15:10+00:00",8000,8,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137824,sent,"2025-06-29T16:11:39+00:00",66000,66,2500,2,1,"ChadF","Podverse","","Rock 'N' Roll PreShow With DarrenO","RNR PreShow Live","","","",""
137823,sent,"2025-06-29T16:07:56+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137822,sent,"2025-06-29T16:07:51+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137821,sent,"2025-06-29T16:07:46+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137820,sent,"2025-06-29T16:04:19+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137819,sent,"2025-06-29T16:04:14+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137818,sent,"2025-06-29T16:04:09+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137817,sent,"2025-06-29T16:00:42+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137816,sent,"2025-06-29T16:00:38+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137815,sent,"2025-06-29T16:00:33+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137814,sent,"2025-06-29T15:57:17+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137813,sent,"2025-06-29T15:57:12+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137812,sent,"2025-06-29T15:57:08+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137811,sent,"2025-06-29T15:53:45+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137810,sent,"2025-06-29T15:53:39+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137809,sent,"2025-06-29T15:53:34+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137808,sent,"2025-06-29T15:50:05+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137807,sent,"2025-06-29T15:50:00+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137806,sent,"2025-06-29T15:49:55+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137805,sent,"2025-06-29T15:46:22+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137804,sent,"2025-06-29T15:46:18+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137803,sent,"2025-06-29T15:46:13+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137802,sent,"2025-06-29T15:42:45+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137801,sent,"2025-06-29T15:42:40+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137800,sent,"2025-06-29T15:42:35+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137798,sent,"2025-06-29T15:39:10+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137797,sent,"2025-06-29T15:39:05+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137796,sent,"2025-06-29T15:39:00+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137795,sent,"2025-06-29T15:35:41+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137794,sent,"2025-06-29T15:35:36+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137793,sent,"2025-06-29T15:35:31+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137792,sent,"2025-06-29T15:32:09+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137791,sent,"2025-06-29T15:32:04+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137790,sent,"2025-06-29T15:31:58+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137789,sent,"2025-06-29T15:28:26+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137788,sent,"2025-06-29T15:28:21+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137787,sent,"2025-06-29T15:28:16+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137786,sent,"2025-06-29T15:24:54+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137785,sent,"2025-06-29T15:24:49+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137784,sent,"2025-06-29T15:24:45+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137783,sent,"2025-06-29T15:21:21+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137782,sent,"2025-06-29T15:21:15+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137781,sent,"2025-06-29T15:21:10+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137780,sent,"2025-06-29T15:17:26+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137779,sent,"2025-06-29T15:17:21+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137778,sent,"2025-06-29T15:17:17+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137777,sent,"2025-06-29T15:13:48+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137776,sent,"2025-06-29T15:13:43+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137775,sent,"2025-06-29T15:13:39+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137774,sent,"2025-06-29T15:09:55+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137773,sent,"2025-06-29T15:09:51+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137772,sent,"2025-06-29T15:09:46+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137771,sent,"2025-06-29T15:06:11+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137770,sent,"2025-06-29T15:06:05+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137769,sent,"2025-06-29T15:06:01+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137768,sent,"2025-06-29T15:02:35+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137767,sent,"2025-06-29T15:02:30+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137766,sent,"2025-06-29T15:02:24+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137765,sent,"2025-06-29T14:58:51+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137764,sent,"2025-06-29T14:58:46+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137763,sent,"2025-06-29T14:58:41+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137762,sent,"2025-06-29T14:55:04+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137761,sent,"2025-06-29T14:54:59+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137760,sent,"2025-06-29T14:54:55+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137759,sent,"2025-06-29T14:53:00+00:00",33000,33,333000,333,2,"ChadF","Podverse","Did y'all hear that? Phifer can buy Steak n Shake with these sats! 🤯","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137758,sent,"2025-06-29T14:52:54+00:00",149000,149,333000,333,2,"ChadF","Podverse","Did y'all hear that? Phifer can buy Steak n Shake with these sats! 🤯","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137757,sent,"2025-06-29T14:52:48+00:00",149000,149,333000,333,2,"ChadF","Podverse","Did y'all hear that? Phifer can buy Steak n Shake with these sats! 🤯","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137756,sent,"2025-06-29T14:51:11+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137755,sent,"2025-06-29T14:51:07+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137754,sent,"2025-06-29T14:51:03+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137753,sent,"2025-06-29T14:47:03+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137752,sent,"2025-06-29T14:46:59+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137751,sent,"2025-06-29T14:46:54+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137750,sent,"2025-06-29T14:42:59+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137749,sent,"2025-06-29T14:42:55+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137748,sent,"2025-06-29T14:42:50+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137747,sent,"2025-06-29T14:38:52+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137746,sent,"2025-06-29T14:38:47+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137745,sent,"2025-06-29T14:38:43+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137744,sent,"2025-06-29T14:34:58+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137743,sent,"2025-06-29T14:34:53+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137742,sent,"2025-06-29T14:34:49+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137741,sent,"2025-06-29T14:30:48+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137740,sent,"2025-06-29T14:30:44+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137739,sent,"2025-06-29T14:30:39+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137737,sent,"2025-06-29T14:26:51+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137736,sent,"2025-06-29T14:26:47+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137735,sent,"2025-06-29T14:26:43+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137734,sent,"2025-06-29T14:22:44+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137733,sent,"2025-06-29T14:22:39+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137732,sent,"2025-06-29T14:22:35+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137731,sent,"2025-06-29T14:18:50+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137730,sent,"2025-06-29T14:18:46+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137729,sent,"2025-06-29T14:18:42+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137728,sent,"2025-06-29T14:14:44+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137727,sent,"2025-06-29T14:14:34+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137726,sent,"2025-06-29T14:14:30+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137725,sent,"2025-06-29T14:10:41+00:00",7000,7,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
137724,sent,"2025-06-29T14:10:36+00:00",33000,33,2500,2,1,"ChadF","Podverse","","The Sunday Morning Two Hour Folk Hour","The Sunday Morning Two Hour Folk Hour LIVE","","","",""
